app_id,app_name,source,idea_1,idea_2,idea_3,idea_4,idea_5,idea_6,idea_7,idea_8,idea_9,idea_10
com.com2us.ninepb3d.normal.freefull.google.global.android.common,MLB 9 Innings 25,SOURCE2,"This feature adds weather conditions such as rain and wind that affect player movement and the ball’s path, influencing pitching and hitting during games.",This feature allows users to watch live minor league games and select players from those games to add to their team roster.,This feature lets users replay historic baseball moments and make different managerial choices to see how the outcomes of those games could change.,This feature shows player cards in 3D using augmented reality. Users can view and interact with the player models through their mobile device’s camera.,"This feature lets users work together to manage a team, making decisions on trades, lineups, and game strategies at the same time.","This feature tracks player relationships based on training, gameplay, and off-field interactions, affecting their performance during matches.","This feature shows a dashboard with player statistics, tendencies, and matchup details to help users make decisions during the game.",This feature lets players join limited-time challenges based on past MLB seasons and earn special items and rewards by completing them.,"This feature lets users create and customize a stadium by choosing its design, seating, and fan effects, which influence crowd noise and player morale in the game.",This feature allows users to trade players with AI and other users in real time. Player values adjust according to their performance and demand.
com.m4pmedia.nextbotevade,Meme Bots Brainrot Chase Rooms,SOURCE2,This feature changes the difficulty level according to the player's reaction speed and meme knowledge to match the challenge with their skill.,This feature lets players in the chase room collaborate in real-time to create memes by combining various elements.,This feature tracks popular memes used in chase rooms and generates new variations or remixes based on those memes.,"This feature uses voice recognition to let players respond or perform actions by saying specific meme-related phrases, enabling hands-free interaction in the game.","This feature gives players temporary in-game benefits, like increased speed or clue reveals, when they solve meme puzzles quickly. These benefits last for a short time.",This feature creates a leaderboard that ranks players according to their speed and the number of upvotes their meme selections get during the game.,This feature provides regularly updated seasonal meme themes with exclusive memes and challenges that reflect current internet trends.,This Feature tests players’ ability to remember previously seen memes and provides bonus points or hints depending on their accuracy.,This feature lets users unlock and add animated meme expressions or catchphrases to their avatars by completing achievements.,"This feature gives AI-generated hints with meme references and subtle clues to help players continue when they are stuck, without revealing the answers directly."
com.m4pmedia.nextbotevade,Meme Bots Brainrot Chase Rooms,SOURCE1,This feature adds obstacle courses in chase rooms where players complete timed jumps and combos to earn bonus points and unlock additional memes.,"This feature allows players to earn digital tokens during gameplay, which can be exchanged for meme packs or customization items within the chase rooms.","This feature allows users to record short voice messages during gameplay, which are saved as audio logs that can be replayed or shared with others.",This feature allows users to record and save short video clips of their chase room activities with audio commentary and meme overlays.,This feature lets users play mini-games with basic graphics and customize characters or meme-themed tanks during loading screens or breaks in chase rooms.,"This feature monitors users' progress through challenges and unlocks new chase rooms or meme content as they reach specific milestones, guiding them through the content accordingly.","This feature lets users reserve places in limited-time or special event chase rooms, sends reminders, and matches users by location for upcoming meme-themed challenges.","This feature records players' reaction times and success rates in chase room obstacles, then provides performance statistics and suggestions to help improve gameplay accuracy.","This feature allows subscribers to access 3D chase rooms early, use special visual effects, receive exclusive meme giveaways, and access additional content and community options.","This feature lets players record and combine audio clips live, allowing groups to create and mix sounds together during the game."
com.instructure.candroid,Canvas Student,SOURCE2,This feature uses AI to summarize course materials and generate quizzes based on the student's past performance and upcoming assignments.,"This feature lets students download course materials, submit assignments, and join discussions offline, then automatically syncs their activity when the device reconnects to the internet.",This feature provides a shared whiteboard within the app where students can work together and exchange ideas in real time during group activities.,"This feature shows upcoming deadlines, recent grades, and announcements on a dashboard that users can customize to display information according to their preferences.",This feature lets users record voice notes that are transcribed and linked to specific course modules for easy reference.,This feature shows a calendar that syncs Canvas deadlines and uses the student's free time and workload to suggest study periods.,"This feature connects students with peers who share courses or academic goals, enabling them to find support and tutoring within the app.",This feature removes extra interface elements and lets users change background and text settings to make reading content easier.,This feature lets students submit photos or scans of handwritten work and uses AI to convert the images into text for grading.,"This feature lets students select which notifications they receive, such as assignment deadlines, discussion replies, or grade updates, and adjust the urgency for each type."
com.instructure.candroid,Canvas Student,SOURCE1,"This feature lets students complete course-related tasks like coding exercises or language drills, offers step-by-step tips, and records their progress throughout the activities.","This feature lets students invite friends to join courses or study groups, allowing them to connect and collaborate within the app.","This feature allows students to write and read feedback on assignments and projects, enabling them to give and receive comments from their classmates.","This feature uses local weather forecasts to suggest appropriate times and places for studying, helping students plan study sessions according to weather conditions.","This feature lets students download course materials like videos, readings, and lecture recordings to their device for offline access without an internet connection.","This feature plays sounds, shows animations, and gives interactive tips to help younger users learn during car rides or free time.","This feature lets students sort assignments and announcements by priority, deadline, or topic to control which notifications and course items appear in the app.","This feature provides real-time emergency alerts and safety updates about a student’s campus or city, including weather warnings and lockdown notices, within the app.","This feature lets students earn points and badges by completing courses, joining discussions, or submitting assignments early, which can be exchanged for rewards like tutoring or digital items.",This feature allows users to adjust audio settings to improve the clarity of video lectures and voice notes within the app.
com.read.goodnovel,"GoodNovel - Booktok, Stories",SOURCE2,"This feature uses AI to generate short stories based on the genres and keywords selected by users, creating content tailored to their preferences.","This feature lets multiple users write a story together by adding one chapter each, allowing collaborative writing and interaction within the app.","This feature suggests books based on the user's current mood, using information from mood surveys within the app or data from connected wearable devices.","This feature lets readers make choices within certain stories, changing the plot and leading to different possible endings.","This feature lets users listen to stories with AI-generated voices, customize the narration, adjust reading speed, and add background sound effects for a hands-free experience.","This feature provides daily writing prompts for users to create short stories or fanfiction, allows voting on submissions, and gives rewards to participants.","This feature lets users save favorite passages with visual bookmarks and custom tags, and share highlighted quotes as images on social media.","This feature allows authors to share extra information about their stories, including insights, inspirations, and deleted scenes, in a dedicated section within the app.","This feature shows a timeline of serialized stories with plot events, character connections, and upcoming release dates to help readers follow the story’s progress and schedule.",This feature lets users download their reading lists for offline use and automatically updates the downloaded stories to stay current without internet access.
com.read.goodnovel,"GoodNovel - Booktok, Stories",SOURCE1,This feature offers writing workshops where users practice storytelling with guided prompts and interact with friends and the community during the sessions.,"This feature lets users adjust audio clarity and volume for narration, enabling easier listening to stories through earbuds or headphones.","This feature allows users to download novels for reading or listening without an internet connection, providing uninterrupted access to the stories without ads.","This feature suggests stories based on the user's travel plans or current location, using information like weather and trip details to provide relevant reading options.","This feature sends real-time notifications about plot twists, new chapter releases, and trending novels based on the user's selected stories or genres.","This feature lets users write reviews, give ratings to stories, and read feedback from other readers within the app.","This feature lets users recommend novels to friends and share stories within the app, allowing them to connect and share their reading preferences.",This feature lets users find and join local or online book groups based on their location to discuss novels with other readers.,"This feature allows users to enter promo codes, update payment information, and make donations to authors or causes directly within the app.","This feature provides an audiobook library with downloadable titles and rare stories that users can listen to offline, offering content beyond regular novels."
com.candle.moto_race,Moto Race Master,SOURCE2,"This feature updates track conditions in real-time based on weather like rain, fog, or heat, requiring players to adapt their racing strategy and bike control.",This feature lets players upgrade or repair bike parts during a race to maintain bike performance and avoid breakdowns.,"This feature allows players to perform tricks during jumps to earn points, which can be used for temporary speed boosts or defensive moves.","This feature allows players to join teams, share upgrades, and compete together in league championships through a multiplayer mode.",This feature lets players race in real-world locations using their device’s camera to show virtual obstacles and power-ups during the game.,"This feature analyzes a player’s racing style and offers personalized tips and training exercises for cornering, acceleration, and braking.","This feature offers daily events with varied track changes and time-limited rewards, allowing players to join and race under different conditions each day.","This feature applies damage to the bike during crashes, affecting its performance and requiring players to modify their racing approach based on the damage level.","This feature allows users to create decals, paint jobs, and aerodynamic parts for bikes, which change the bike's appearance and performance in the app.",This feature shows a first-person cockpit view with dashboard indicators and vibration effects that display the bike’s speed and status during races.
com.candle.moto_race,Moto Race Master,SOURCE1,"This feature lets players perform aerial tricks and combos off ramps and cliffs, earn style points, increase speed, and unlock special moves.","This feature offers time-limited coupons that players can use to buy bike upgrades, skins, and accessories at reduced prices within the game.","This feature lets players record audio clips during races, play them back while playing, and share the recordings with others.","This feature lets players record audio notes about their thoughts, race strategies, or moments, and share these recordings with friends or on social media.","This feature lets players race against AI opponents with increasing difficulty, each using different bikes and strategies, requiring players to adjust their skills and bike settings to win.",This feature allows players to form groups with family or friends and compete in private races exclusively within those groups.,"This feature provides simple challenges like collecting coins or doing basic stunts, intended for brief play sessions.","This feature reminds players to take breaks and do light exercises, linking these activities to rewards within the game.","This feature records race sessions while syncing with selected music tracks, allowing users to save, share, or replay the combined video and audio.","This feature provides a dashboard displaying billing information, free trial status, and options to manage or cancel subscriptions within the app."
com.weather.forecast.weatherchannel,Weather app,SOURCE1,This feature lets users draw daily weather scenes using simple drawing tools to visually represent weather conditions and explore basic meteorology ideas.,"This feature lets users invite friends, share local weather updates, and recommend personalized forecasts to exchange weather information within their network.","This feature lets users export and import weather data and personal logs in PDF, Excel, and TXT formats for saving, sharing, or reviewing information.","This feature lets users filter the weather feed by temperature range, chance of precipitation, UV index, and wind speed to display matching weather information.","This feature lets users post and read reviews about weather events, forecast accuracy, or app functions to share their experiences and feedback.","This feature awards points for daily use and participation, which can be redeemed for weather-related benefits like premium features, digital badges, or discounts on outdoor gear.","This feature shows real-time radar maps and storm movement animations, and provides safety advice during severe weather events like tornadoes and hurricanes.","This feature lets users download hourly and weekly weather forecasts, radar animations, and video explainers to view them later without an internet connection.","This feature stores and shows past weather data for user-selected locations, allowing users to view historical weather conditions over a period of time.","This feature shows animated characters that explain the daily weather, share facts, and provide basic safety tips to help users understand weather conditions."
com.weather.forecast.weatherchannel,Weather app,SOURCE2,This feature shows current pollen and allergen levels for the user's location and provides alerts and advice related to allergy conditions.,"This feature suggests outfits based on current weather conditions like temperature, precipitation, and wind, combined with the user’s wardrobe preferences using AI.","This feature reviews your upcoming trips and identifies departure times with the lowest chance of severe weather, offering suggestions to help avoid weather-related disruptions.",This feature uses the phone camera to show augmented reality overlays of upcoming weather patterns and storm paths at the user's current location.,"This feature shows a forecast of energy use based on weather, indicating possible changes in heating or cooling needs for the home.","This feature downloads detailed weather forecasts and severe weather alerts ahead of time for users traveling to areas with limited or no internet access, enabling offline access.","This feature lets users upload current weather photos and report weather conditions, which helps update and improve local weather information in the app.",This feature creates music playlists that match the current weather and the user's chosen mood or activity.,"This feature sends alerts about the best planting times, frost warnings, and watering needs based on the user's garden location.","This feature shows a weekly weather summary in an infographic format, including key highlights and personalized tips, which can be shared with others."
com.mwm.piano,Piano - music & songs games,SOURCE1,"This feature lets users change the piano's visual theme and key sounds, allowing adjustments to the appearance and audio effects while playing the game.",This feature provides daily rewards in the form of coupons or discounts that users can use to unlock premium songs or additional app features.,"This feature requires users to play specific piano combinations within a time limit, testing their ability to perform sequences accurately under time constraints.",This feature evaluates user performance and offers customized tips and exercises to support improvement in piano playing skills.,This feature allows users to record their gameplay with sound and share the recorded clips or notes with others within the app.,"This feature lets users download songs to their device, enabling them to play those songs without needing an internet connection.",This feature allows players to add and adjust sound effects and audio filters to their piano recordings or live performances to change the audio output.,"This feature lets users rate songs, share their opinions on app features, and suggest new content directly within the app.","This feature lets users organize tracks into playlists and albums, provides shuffle and repeat playback options, and shows album artwork while playing songs.",This feature sends real-time notifications about in-game piano challenges and limited-time song releases to keep users updated.
com.mwm.piano,Piano - music & songs games,SOURCE2,This feature monitors the player's skill and automatically adjusts the song difficulty and note speed in real-time based on their performance.,"This feature lets two players play songs simultaneously on separate devices, showing synchronized notes and combining their scores during the game.",This feature allows users to compose melodies by placing notes on a timeline and share their compositions for others to play within the game.,"This feature shows chord structures and scales on the screen while users play songs, providing visual music theory information during gameplay.",This feature breaks songs into smaller sections that repeat continuously and lets users change the speed to practice each part before playing the full song.,"This feature uses the device’s camera to display a virtual keyboard on a flat surface, allowing users to play the piano through augmented reality outside the screen.","This feature allows players to compete in real-time tournaments on the same song, view ranked leaderboards, and receive periodic rewards based on their performance.","This feature displays lighting effects that change with the song's rhythm and intensity, and adjusts the visuals based on how accurately the user plays.","This feature lets players move through levels focused on famous composers and musical eras, unlocking related songs and factual information about the music and composers.","This feature lets players switch between piano, guitar, and drums during a song, changing the gameplay according to the chosen instrument."
com.jeremysteckling.facerrel,Facer Watch Faces,SOURCE1,"This feature provides step-by-step instructions, tips, and challenges to guide users through creating watch faces and developing their design skills.","This feature lets users share watch faces with others, join groups to talk about designs, and get suggestions based on community feedback and popular selections.","This feature updates music-themed watch faces automatically using the user's downloaded playlists, syncing the watch face style without needing an internet connection.","This feature shows weather forecasts on the watch face, updating the background and complications with current and upcoming weather for the user’s location and travel destinations.",This feature changes the volume of watch face sounds and alters vibration patterns to help users recognize important notifications.,"This feature allows users to earn points by creating and sharing watch faces, which can be exchanged for discounts or gift cards on premium face packs.","This feature monitors how a watch face’s functions are used over time, provides performance data, and suggests updates and improvements based on usage and reliability.","This feature lets users write, read, and reply to reviews of watch faces, enabling them to share and view feedback on various designs.","This feature lets users filter watch faces by color, style, functionality, or user ratings to narrow down options based on selected criteria.",This feature adds weather and emergency alert overlays to the watch face that update in real-time to display warnings and safety information during severe weather or natural disasters.
com.jeremysteckling.facerrel,Facer Watch Faces,SOURCE2,"This feature shows real-time environmental data, such as local air quality and UV index, directly on watch faces for users to view current conditions.",This feature lets users assign wrist movements to open chosen apps or functions directly from their watch faces.,"This feature changes the watch face colors and themes according to the user's calendar events and notifications, updating automatically to show different daily activities.","This feature tracks water intake based on user entries, sends reminders to drink, and displays progress with an animated water gauge on the watch face.",This feature shows multiple time zones on the watch face and automatically highlights the time zone for the next scheduled appointment or travel location.,This feature adjusts the watch face’s brightness and color temperature based on sleep quality data from health tracking.,"This feature lets users share and edit watch faces together in real time with others, allowing multiple people to work on watch face design and customization simultaneously.","This feature automatically updates the workout metrics displayed on the watch face according to the detected exercise type, such as running, cycling, or yoga, without manual input.","This feature displays a new motivational quote, historical fact, or daily challenge each time the user checks the time, following a set sequence during the day.",This feature shows the current night sky and constellation positions based on the user’s location and allows the user to customize the watch face.
com.foxsports.android,FOX Sports: Watch Live Games,SOURCE1,This feature allows users to watch game highlights that include coaching tips and drills to help them understand strategies and improve their knowledge of the game.,"This feature lets users post and read reviews about players, teams, and match performances, enabling them to share and view feedback after each game.","This feature lets users watch live games with options to view player statistics, participate in live polls, and see augmented reality overlays during the broadcasts.",This feature lets users browse local food menus and order snacks for delivery directly within the FOX Sports app.,"This feature allows users to watch live games and earn points by participating in trivia or viewing ads, which can be exchanged for merchandise, discounts, or content.","This feature shows a visual summary of game statistics, player performance, and fan predictions that updates in real time during live matches.",This feature allows you to download recorded games and highlights to watch offline and create playlists to organize your content for easy access without internet.,This feature lets users verify their location and health status to access live games that are restricted by region and receive related event updates.,This feature allows users to watch live games with interactive summaries and character mascots that provide age-appropriate content for children.,"This feature allows users to adjust audio settings, including presets and volume controls, to customize sound clarity while listening to live game commentary."
com.foxsports.android,FOX Sports: Watch Live Games,SOURCE2,This feature allows users to watch live games and switch between multiple camera angles in real time.,"This feature automatically identifies and compiles important moments from a live game, enabling users to watch key plays as the game progresses.",This feature shows live games with real-time updates of player performance and game statistics. Users can adjust the display to focus on chosen players or teams.,This feature lets users watch live games at the same time as friends and includes a chat function for messaging and sharing reactions during the game.,"This feature lets users control live games, switch channels, and request highlights using voice commands for hands-free navigation within the app.","This feature uses the device camera to show live game statistics, player details, and scores over the user's physical environment in real time.",This feature lets users download scheduled game broadcasts to watch later without needing an internet connection.,"This feature sends live alerts and notifications about games based on chosen teams, players, or leagues, keeping users informed of game events as they happen.",This feature lets users view and modify play diagrams on a coach’s tactics board during game breaks to see and adjust team strategies.,"This feature displays live fantasy sports statistics and player projections on the game screen, allowing users to see fantasy information while watching the game."
com.wendys.nutritiontool,Wendy’s,SOURCE1,"This feature lets users create custom burger or side dish combinations with virtual ingredients, share their creations, and vote on others’ designs.","This Feature provides a music playlist and sing-along section with Wendy’s-themed songs and characters, accessible during ordering for children’s entertainment.","This feature allows customers to write meal reviews, share tips, invite friends, and earn rewards based on their participation in the review community.",This feature lets users play a game by catching virtual Wendy’s ingredients on the screen to build a meal and earn points that can be exchanged for discounts.,"This feature allows customers to submit reviews, rate new menu items, and provide suggestions. The feedback is collected for product evaluation and improvement.","This feature lets users play a daily game by completing surveys or challenges about Wendy’s menu items to earn coins or tickets, which can be redeemed for food or offers.","This feature tracks customers’ app use and orders over time, offering rewards and early access to menu items based on their activity levels.",This feature displays seasonal decorations and animated characters that update to show current promotions and limited-time offers within the app interface.,"This feature lets users compete in timed burger-building challenges against friends or AI, track their rankings on leaderboards, and earn badges for their results.",This feature shows nearby Wendy’s locations with wait times and lets users join group orders or arrange meetups for dining together.
com.wendys.nutritiontool,Wendy’s,SOURCE2,This feature lets customers choose and combine sauces and toppings to customize their burger within the app before placing their order.,This feature lets users see a virtual version of their meal on a surface and provides ingredient origins and nutritional information by scanning the packaging.,"This feature connects with fitness apps to suggest meals based on daily calorie limits and dietary preferences, helping users select options that match their nutrition goals.","This feature lets users earn points by completing tasks like trying new menu items or visiting during off-peak hours, which can be redeemed for discounts or exclusive items.","This feature lets multiple users create a group order together in real-time, customize their individual items, and splits the bill for one combined checkout.",This feature allows users to access a seasonal secret menu by completing certain in-app tasks or entering special codes. The menu updates periodically.,This feature lets customers place or reorder meals using voice commands on smart home devices and provides real-time updates on their order status.,This feature gives customers extra loyalty points when they select sustainable packaging or use their own reusable containers.,"This feature delivers a monthly box with meal ingredients and recipes, allowing customers to prepare Wendy’s-inspired meals at home.",This feature shows current wait times at nearby Wendy’s locations and suggests pickup spots with the shortest wait based on order volume and the user’s location.
com.birdydogstudio.oceanishome.islandlife,Ocean Is Home :Island Life Sim,SOURCE2,"This feature changes the weather on the island, affecting activities and resource availability. Players must adapt their actions and explore different areas based on weather conditions.","This feature allows players to join multiplayer mode to build and manage shared island communities, trade resources, and participate in events like fishing tournaments and festivals.","This feature allows players to explore underwater areas such as caves and shipwrecks, discover sea creatures, find items, and complete different challenges.","This feature allows players to create wildlife sanctuaries where they can rescue, care for, and release endangered island animals, earning in-game rewards for successful care.","This feature allows players to combine basic items to make tools and decorative objects, unlocking new building styles and functional equipment.","This feature provides a seasonal event calendar with quests, decorations, and resources that change according to real-world holidays and island cultural traditions for a limited time.","This feature lets players buy, sell, and auction handmade items, rare resources, and artwork within the game, enabling trade of different in-game goods between players.","This feature records stories, myths, and player discoveries in a journal, providing background information about the island and its environment.","This feature lets players use a drone to fly over the island, find resources, and take photos, offering another way to explore and record the environment.","This feature lets users plant and grow crops, manage soil conditions, and hybridize plants based on seasons to produce different types of food and plants."
com.birdydogstudio.oceanishome.islandlife,Ocean Is Home :Island Life Sim,SOURCE1,This feature lets players jump and perform tricks off cliffs. Completing combos and timing jumps correctly unlocks decorations and island items.,"This feature allows players to record and save audio notes about their island activities, ideas, or thoughts, and share these recordings with friends.","This feature lets players buy boats using financing or trade and provides instructions to choose boats for island exploration, fishing, or traveling to nearby islands.","This feature lets players reserve vehicles like surfboards, jet skis, or boats through a rental kiosk and shows rental and return locations on an in-app map.","This feature allows players to record and organize island-themed sounds or music, which can be played during certain events within the game.","This feature records natural island sounds like waves, birds, and wind. Players can use these recordings to create background audio or share them with others.","This feature provides collectible discount coupons for island shops and markets, allowing players to access limited-time deals and seasonal promotions during in-game trading and shopping.",This feature lets players solve crossword-style puzzles using island-related words to earn resources or decorative items for their in-game home.,"This feature provides a map tool that measures distances between locations on the island to help players plan routes for collecting resources, visiting others, or exploring.","This feature provides a subscription that unlocks seasonal events, additional island biomes, special characters, and access to a shared collection of player-created decorations and buildings."
com.paybyphone,PayByPhone,SOURCE2,This feature sends real-time notifications to users when parking spaces nearby become available.,This feature uses location technology to detect if the user’s car is still parked and sends a notification to extend the parking time before it ends.,This feature lets users offer their reserved but unused parking spots for others to book temporarily through the app.,This feature uses augmented reality to show visual directions from the user’s current location to the parking spot they have paid for.,This feature sends notifications to users about lower parking rates nearby during off-peak hours or special events.,This feature calculates and displays the environmental impact saved by using PayByPhone’s optimized parking compared to traditional parking methods.,This feature lets users manage payments and monitor parking sessions for several vehicles using a single account within the app.,"This feature links with public transit apps to offer combined parking and transit options, enabling users to plan trips that involve both parking and public transportation.",This feature sends reminders when parking time is nearly up and notifies users when to start returning to their car based on walking distance and traffic.,"This feature lets users earn points for frequent use, which can be exchanged for discounted parking or services like car washes and electric vehicle charging."
com.paybyphone,PayByPhone,SOURCE1,"This feature guides users through selecting parking spots, managing payment times, and understanding local rules, offering tips and practice scenarios to help users learn.","This feature allows users to refer PayByPhone to others, share their parking experiences through reviews, and earn rewards or status based on app usage.",This feature plays audio alerts through earbuds or headphones to notify users about expiring parking times or changes in location without needing to check their phones.,"This feature allows users to try premium options like extended parking time, managing multiple vehicles, and reserved spots for a limited period before subscribing.","This feature lets users see their parking session details and payment history, and extend their parking time, even when they are offline.",This feature provides a simplified interface with easy navigation and icons to help parents manage parking during outings or car rides.,"This feature lets users submit reviews and suggestions about features or locations, enabling the company to collect user input directly within the app.","This feature shows users their parking activity, savings, and usage patterns over time within the app to help them monitor their parking habits.",This feature lets users share their real-time locations and send messages to coordinate parking spots when meeting others nearby.,This feature lets users order food or services from nearby restaurants and amenities or make reservations directly from the parking location screen.
com.podcast.podcasts,Podcast Player,SOURCE2,"This feature uses AI to generate short summaries of each episode, allowing users to read the main points before or after listening.",This feature lets users create a shared playlist where invited friends can add and reorder podcast episodes collaboratively.,"This feature changes the playback speed based on voice tone and speech patterns, slowing down during complex parts and speeding up during simpler sections.","This feature suggests podcast episodes based on the user's location, offering content that is related to their local or regional area.","This feature shows a transcript with clickable timestamps that sync with the audio, allowing users to jump to specific points, highlight sections, and add comments.",This feature lets users choose their current mood and suggests podcast episodes or segments that match the selected emotional tone or theme.,"This feature downloads short previews of suggested podcast episodes for offline listening, enabling users to hear samples without an internet connection before downloading full episodes.",This feature creates follow-up questions or discussion prompts based on the episode content to help users continue conversations or share ideas.,"This feature lets users control playback, search for content, and select episodes using voice commands for hands-free operation.","This feature lets users save podcast episodes or clips and add their own voice notes or journal entries, creating a personal audio record linked to the saved content."
com.podcast.podcasts,Podcast Player,SOURCE1,"This feature provides short daily podcast segments related to user interests, allowing users to engage in regular skill-building practice within the app.",This feature lets users download full podcast series or chosen playlists for offline listening and automatically manages downloads to ensure continuous playback without internet.,"This feature suggests podcasts based on the user's current location, including topics such as local culture, language tips, and weather forecasts.",This feature delivers live audio updates for emergency and severe weather alerts from reliable sources and sends notifications based on the user’s current or chosen locations.,This feature provides audio settings like speech clarity boosts and adaptive volume normalization to adjust sound quality for better listening.,This feature provides a family-friendly mode with age-appropriate podcasts and includes animations and quizzes to engage children during activities like car rides.,"This feature lets users install optional podcast add-ons such as chapter art, themed skins, and sound effects to customize playback and support creators.","This feature allows users to submit feedback, read reviews from others, and find episodes or shows based on their ratings.",This feature lets users import podcast episodes from other devices or sources into the app for offline listening without requiring an internet connection.,"This feature helps users find local podcast creators and listeners, supports community interaction, shares event announcements, and allows sharing of location-based content."
com.d20c.pro.racer.driving.in.the.city.game,Car Racing Game: Street Legend,SOURCE1,This feature gives players cryptic hints about hidden shortcuts and secret car modifications during races to help them discover new elements in the game.,"This feature provides daily loot crates that players can unlock to obtain virtual currency, car parts, or visual upgrades, earned through gameplay or purchased within the app.","This feature gives members access to exclusive cars, a private garage area, special decals, and monthly bonus coins not available to non-members.",This feature allows players to collect and apply neon and futuristic streetwear-themed car skins and emotes to customize their cars and use them during races and social interactions.,This feature allows players to visit pit stops where they can play mini-games or talk with mechanics and racers to enhance their car's performance.,"This feature allows players to record their race commentary or team strategies, save the recordings, and share them with others within the game.","This feature lets players control their vehicle from the garage menu by starting the engine, honking the horn, and turning on neon lights between races.",This feature offers mini-games with logic and memory tasks. Completing them grants performance boosts or exclusive upgrades for use during races.,This feature allows players to import photos and convert them into pixel art or custom paint jobs to personalize the appearance of their cars.,"This feature allows players to decorate their garage with items like trophies, neon lights, and memorabilia to personalize the space and show their in-game achievements."
com.d20c.pro.racer.driving.in.the.city.game,Car Racing Game: Street Legend,SOURCE2,"This feature changes weather conditions during races, such as rain and fog, which affect road slipperiness and visibility, influencing driving in real time.",This feature lets players hire and train pit crew members with various skills to assist in improving car performance during pit stops and repairs.,"This feature allows players to take pictures of their cars and race scenes with adjustable camera settings and filters, and save or share the images.","This feature allows players to trade car parts, paint jobs, and performance boosts with others using an in-game marketplace for item exchange.","This feature allows players to race against opponents with unique backgrounds and challenges, making story choices that affect race outcomes and overall game progress.","This feature uses real-time GPS to generate race courses based on the player’s actual city streets, allowing races on virtual tracks that match real-world locations.","This feature tracks damage to individual car parts that wear down over time, affecting handling. Players must maintain and upgrade parts to keep the car functioning properly.","This feature allows players to join teams, use voice chat to communicate, and compete in seasonal tournaments to earn rewards.",This feature allows players to view and customize cars in their real surroundings using augmented reality before starting a race.,This feature analyzes a player’s driving style and provides personalized tips and training exercises to help improve their skills and race performance.
xyz.castle,Castle - Make and Pla‪y,SOURCE2,"This feature allows multiple users to build and customize a castle together in real time, enabling collaboration from different locations.","This feature uses the device’s camera to show castle designs in real-world settings through augmented reality, allowing users to view and explore their designs in space.","This feature allows users to buy, sell, or trade textures, building blocks, and decorative items created by other users within the app.",This feature lets players build castles to complete challenges like defending against attacks or solving puzzles by combining construction with gameplay goals.,"This feature automatically generates a backstory and lore for each user-created castle using its design elements, without requiring any extra input from the user.","This feature adds seasonal events that include limited-time building themes, challenges, and exclusive items available for a specific period each year.","This feature uses AI to examine the user's castle design and offers suggestions for improving structure, stability, or appearance.","This feature lets users add, change, or remove building elements by using voice commands, allowing them to control the building process without using their hands.","This feature lets users create simple games or puzzles inside their castles, which can then be played by other users within the app.","This feature connects to 3D printing services, allowing users to order physical models of their custom castles directly from the app."
xyz.castle,Castle - Make and Pla‪y,SOURCE1,This feature adds a mode where users defend their castle from waves of animated fish and stone projectiles by clicking to stop them.,"This feature lets players create and customize castle emblems, flags, and banners using different brushes and shapes within the game.",This feature provides digital coupons that players can use to get discounts or extra benefits when upgrading or customizing their castle in the game.,This feature changes the castle's visuals and sound effects to match the user's local weather forecast.,"This feature sends real-time push notifications to inform players about in-game events like storms or enemy invasions, allowing them to stay updated on changes affecting their castles.",This feature adds a castle companion character that sings songs and interacts with players during gameplay. It is intended for younger users and family playtime.,This feature lets users download castles and custom designs to access and play them without needing an internet connection.,"This feature allows users to write, read, and rate reviews on custom castle designs within the app's community section.",This feature lets users download castle music themes or soundscapes for offline use and play them to change the sound environment of their castles.,"This feature lets users filter castle designs by style, difficulty, or theme to find specific types of castles for playing or creating."
